DateTime,Temperature,Humidity,Wind Speed,general diffuse flows,diffuse flows,Zone 1 Power Consumption,Zone 2  Power Consumption,Zone 3  Power Consumption
11/30/2017 12:10,18.34,63.96,0.072,469.1,58.78,32258.46154,27650.82645,8692.048193
11/30/2017 12:20,18.42,63.62,0.073,480.2,60.98,32738.46154,27948.34711,8865.542169
11/30/2017 12:30,18.55,63.16,0.073,486.2,61.62,32652.30769,27903.71901,9027.46988
11/30/2017 12:40,18.37,63.36,0.073,491.7,57.19,32658.46154,28019.00826,9154.698795
11/30/2017 12:50,18.57,63.02,0.074,492.9,57.45,33003.07692,28085.95041,9218.313253
11/30/2017 13:00,18.56,63.03,0.073,489.8,59.89,32916.92308,28160.33058,9253.012048
11/30/2017 13:10,18.66,62.86,0.076,487.2,66.93,32898.46154,28178.92562,9172.048193
11/30/2017 13:20,18.9,62.93,0.073,503.4,72.5,32670.76923,28368.59504,9125.783133
11/30/2017 13:30,18.89,62.19,0.073,464.4,66.97,32553.84615,28320.24793,9177.831325
11/30/2017 13:40,18.8,62.66,0.073,363.9,94.9,32098.46154,28015.28926,9091.084337
11/30/2017 13:50,18.64,63.26,0.073,437.5,113.9,31901.53846,27706.61157,9039.036145
11/30/2017 14:00,18.86,63.43,0.074,472.1,80.8,31575.38462,27502.06612,9004.337349
11/30/2017 14:10,18.73,63.76,0.072,451.4,59.71,31716.92308,27505.78512,9027.46988
11/30/2017 14:20,18.64,63.36,0.07,437.0,53.34,31821.53846,27647.10744,9004.337349
11/30/2017 14:30,18.56,64.06,0.071,419.8,52.3,31796.92308,27572.72727,9056.385542
11/30/2017 14:40,18.58,64.36,0.074,407.7,51.41,31870.76923,27494.6281,8645.783133
11/30/2017 14:50,18.74,64.03,0.075,393.5,51.0,31796.92308,27751.23967,8709.39759
11/30/2017 15:00,18.77,64.02,0.073,378.2,54.0,31692.30769,27412.80992,8593.73494
11/30/2017 15:10,18.82,63.93,0.071,330.2,62.09,31760.0,27528.09917,8605.301205
11/30/2017 15:20,18.44,65.16,0.071,326.1,89.8,31464.61538,27780.99174,8524.337349
11/30/2017 15:30,18.5,65.22,0.072,295.8,96.2,31569.23077,27598.76033,8518.554217
11/30/2017 15:40,18.56,65.16,0.072,337.3,88.3,31415.38462,27364.46281,8385.542169
11/30/2017 15:50,18.5,65.46,0.072,293.8,69.58,31150.76923,27368.18182,8454.939759
11/30/2017 16:00,18.52,65.99,0.072,254.6,51.16,30898.46154,27137.60331,8431.807229
11/30/2017 16:10,18.35,66.62,0.072,228.7,47.85,31095.38462,27267.7686,8478.072289
11/30/2017 16:20,18.28,66.99,0.07,198.6,52.1,31046.15385,27528.09917,8697.831325
11/30/2017 16:30,18.23,67.46,0.07,188.3,75.2,31113.84615,27591.32231,8796.144578
11/30/2017 16:40,18.23,67.56,0.07,191.5,114.0,31772.30769,27851.65289,9039.036145
11/30/2017 16:50,18.11,67.99,0.072,168.6,145.3,32387.69231,28413.22314,9600.0
11/30/2017 17:00,18.03,68.42,0.072,128.9,132.9,33323.07692,29134.71074,11155.66265
11/30/2017 17:10,17.83,69.59,0.071,67.43,70.3,35163.07692,31611.57025,13104.57831
11/30/2017 17:20,17.72,70.3,0.072,100.0,112.3,38276.92308,32805.3719,14908.91566
11/30/2017 17:30,17.61,70.8,0.071,30.3,31.2,39649.23077,33504.54545,15342.6506
11/30/2017 17:40,17.42,71.8,0.07,19.99,20.17,39956.92308,33686.77686,15527.71084
11/30/2017 17:50,17.28,72.5,0.071,9.11,9.18,40270.76923,33850.41322,15706.98795
11/30/2017 18:00,17.17,72.9,0.072,4.115,4.099,40252.30769,33716.52893,15799.51807
11/30/2017 18:10,17.08,73.4,0.072,2.59,2.557,40172.30769,33809.50413,15909.39759
11/30/2017 18:20,16.98,73.6,0.071,0.454,0.419,39956.92308,33950.82645,15961.44578
11/30/2017 18:30,16.87,74.3,0.069,0.146,0.044,39569.23077,33683.05785,16082.89157
11/30/2017 18:40,16.78,74.5,0.069,0.055,0.044,39710.76923,33716.52893,16123.37349
11/30/2017 18:50,16.71,74.7,0.072,0.08,0.03,39680.0,33657.02479,16071.3253
11/30/2017 19:00,16.6,75.1,0.075,0.059,0.044,39692.30769,33552.89256,16077.10843
11/30/2017 19:10,16.56,75.2,0.074,0.051,0.059,39766.15385,33571.4876,16088.6747
11/30/2017 19:20,16.48,75.3,0.073,0.044,0.041,39550.76923,33389.2562,15967.22892
11/30/2017 19:30,16.06,76.2,0.071,0.033,0.063,39187.69231,33169.83471,15909.39759
11/30/2017 19:40,15.76,77.8,0.072,0.048,0.048,38935.38462,33017.35537,15955.66265
11/30/2017 19:50,15.96,77.9,0.065,0.037,0.059,38972.30769,33199.58678,15944.09639
11/30/2017 20:00,15.8,77.9,0.069,0.04,0.056,38744.61538,32942.97521,16025.06024
11/30/2017 20:10,15.43,78.6,0.071,0.029,0.059,39089.23077,33541.73554,16158.07229
11/30/2017 20:20,15.11,79.5,0.073,0.055,0.089,38941.53846,33136.36364,16129.15663
11/30/2017 20:30,14.85,80.4,0.07,0.051,0.041,38867.69231,32939.2562,16059.75904
11/30/2017 20:40,14.52,81.1,0.074,0.084,0.011,38504.61538,32649.17355,16059.75904
11/30/2017 20:50,14.22,81.9,0.071,0.059,0.026,38123.07692,32723.55372,15996.14458
11/30/2017 21:00,14.0,82.3,0.069,0.073,0.041,37803.07692,32329.33884,15886.26506
11/30/2017 21:10,13.76,83.5,0.072,0.029,0.037,37267.69231,32024.38017,15892.04819
11/30/2017 21:20,13.7,83.8,0.072,0.059,0.052,36756.92308,31697.10744,15741.68675
11/30/2017 21:30,13.65,83.9,0.071,0.048,0.056,36436.92308,31380.99174,15539.27711
11/30/2017 21:40,13.46,84.2,0.071,0.051,0.067,35920.0,30715.28926,15307.95181
11/30/2017 21:50,13.25,84.7,0.071,0.04,0.063,35803.07692,30008.67769,15065.06024
11/30/2017 22:00,13.14,85.0,0.072,0.055,0.089,35150.76923,29655.3719,14926.26506
11/30/2017 22:10,13.07,85.1,0.071,0.044,0.1,34941.53846,29450.82645,14851.08434
11/30/2017 22:20,13.04,85.4,0.072,0.048,0.096,34510.76923,29026.8595,14573.49398
11/30/2017 22:30,13.0,85.5,0.073,0.044,0.126,33803.07692,28320.24793,14284.33735
11/30/2017 22:40,12.87,85.5,0.072,0.062,0.104,33532.30769,27323.55372,14128.19277
11/30/2017 22:50,12.71,85.6,0.073,0.048,0.115,32953.84615,27178.5124,13885.3012
11/30/2017 23:00,12.65,85.9,0.074,0.037,0.104,32067.69231,26427.27273,13607.71084
11/30/2017 23:10,12.65,85.9,0.074,0.051,0.096,31347.69231,25705.78512,13301.20482
11/30/2017 23:20,12.62,86.1,0.071,0.069,0.052,30603.07692,25088.42975,13081.44578
11/30/2017 23:30,12.63,86.2,0.071,0.066,0.104,29889.23077,24571.4876,12740.24096
11/30/2017 23:40,12.56,86.1,0.071,0.066,0.078,29249.23077,23942.97521,12480.0
11/30/2017 23:50,12.21,85.9,0.073,0.029,0.13,28584.61538,23444.6281,12260.24096
12/1/2017 0:00,19.07,55.77,0.086,0.048,0.1,27680.60837,22560.29457,11887.63505
12/1/2017 0:10,18.99,56.7,0.08,0.066,0.093,27011.40684,22133.16968,11680.19208
12/1/2017 0:20,18.88,58.11,0.078,0.07,0.104,26445.62738,21488.80025,11461.22449
12/1/2017 0:30,18.78,58.98,0.08,0.04,0.1,25885.93156,20715.55692,11236.4946
12/1/2017 0:40,18.77,59.98,0.078,0.044,0.093,25277.56654,20229.51826,11040.57623
12/1/2017 0:50,18.65,60.51,0.08,0.029,0.093,24876.04563,19772.93648,10838.89556
12/1/2017 1:00,18.71,60.94,0.078,0.073,0.141,24419.77186,19378.9506,10614.16567
12/1/2017 1:10,18.83,61.58,0.077,0.051,0.082,24225.09506,19102.79227,10585.35414
12/1/2017 1:20,18.7,63.71,0.081,0.066,0.13,23641.06464,18565.20405,10377.91116
12/1/2017 1:30,18.53,65.12,0.077,0.07,0.145,23269.96198,18443.69438,10251.14046
12/1/2017 1:40,18.43,66.19,0.078,0.026,0.159,22917.11027,18027.61583,10089.79592
12/1/2017 1:50,18.31,66.72,0.078,0.044,0.167,22564.25856,17688.86161,10032.17287
12/1/2017 2:00,18.38,66.38,0.08,0.059,0.145,22406.08365,17416.38539,9939.97599
12/1/2017 2:10,18.41,65.31,0.078,0.044,0.185,22369.58175,17346.42528,9836.254502
12/1/2017 2:20,18.41,64.68,0.081,0.051,0.145,22247.90875,16992.94262,9772.869148
12/1/2017 2:30,18.27,64.84,0.078,0.048,0.137,22028.89734,16794.10862,9657.623049
12/1/2017 2:40,18.23,64.52,0.079,0.051,0.119,21882.88973,16573.18196,9623.04922
12/1/2017 2:50,18.01,65.82,0.083,0.033,0.189,21888.97338,16591.59251,9530.852341
12/1/2017 3:00,17.83,65.85,0.085,0.022,0.148,21736.88213,16396.44063,9478.991597
12/1/2017 3:10,17.71,66.45,0.081,0.026,0.122,21742.96578,16322.7984,9444.417767
12/1/2017 3:20,17.6,68.56,0.079,0.055,0.167,21682.12928,16204.97085,9478.991597
12/1/2017 3:30,17.41,69.56,0.079,0.033,0.152,21627.37643,16193.92452,9415.606242
12/1/2017 3:40,17.48,68.66,0.078,0.051,0.208,21542.20532,16208.65296,9421.368547
12/1/2017 3:50,17.61,66.79,0.079,0.048,0.141,21584.79087,16013.50107,9415.606242
12/1/2017 4:00,17.85,65.49,0.081,0.051,0.1,21572.62357,16035.59374,9455.942377
12/1/2017 4:10,18.12,61.45,0.082,0.055,0.156,21499.61977,16054.0043,9473.229292
12/1/2017 4:20,17.84,64.91,0.078,0.059,0.148,21572.62357,16035.59374,9473.229292
12/1/2017 4:30,17.7,64.41,0.08,0.062,0.141,21457.03422,16094.50752,9525.090036
12/1/2017 4:40,17.74,64.18,0.077,0.051,0.122,21420.53232,16149.73918,9386.794718
12/1/2017 4:50,17.55,65.45,0.076,0.029,0.148,21450.95057,16274.93096,9438.655462
12/1/2017 5:00,17.5,66.51,0.079,0.044,0.174,21390.11407,16245.47407,9461.704682
12/1/2017 5:10,17.37,68.52,0.079,0.055,0.152,21292.77567,16285.97729,9473.229292
12/1/2017 5:20,17.19,73.6,0.078,0.044,0.171,21402.28137,16311.75207,9484.753902
12/1/2017 5:30,16.77,75.9,0.081,0.044,0.185,21621.29278,16540.04296,9778.631453
12/1/2017 5:40,16.43,76.5,0.079,0.055,0.126,22180.98859,17103.40595,9790.156062
12/1/2017 5:50,16.26,77.3,0.082,0.018,0.174,21828.13688,16886.1614,9715.246098
12/1/2017 6:00,16.14,78.0,0.076,0.059,0.141,21809.88593,16746.24118,9496.278511
12/1/2017 6:10,15.94,79.6,0.081,0.055,0.133,22156.65399,16646.82418,9300.360144
12/1/2017 6:20,15.7,79.7,0.077,0.033,0.163,21815.96958,16359.61952,9058.343337
12/1/2017 6:30,15.6,79.6,0.08,0.04,0.133,21298.85932,15799.93863,8706.842737
12/1/2017 6:40,15.6,78.8,0.079,0.048,0.133,20234.22053,14993.55631,8268.907563
12/1/2017 6:50,15.69,78.5,0.08,0.033,0.171,19023.57414,14367.59742,7640.816327
12/1/2017 7:00,15.61,78.0,0.076,0.048,0.163,18476.04563,13855.78398,6626.65066
12/1/2017 7:10,15.51,77.9,0.078,0.026,0.189,18190.11407,13075.17643,6257.863145
12/1/2017 7:20,15.48,77.8,0.077,0.044,0.174,18269.20152,12891.07088,6200.240096
12/1/2017 7:30,15.49,77.7,0.081,0.07,0.148,18561.21673,12916.84566,6211.764706
12/1/2017 7:40,15.53,77.5,0.082,0.051,0.178,18871.48289,13229.8251,6355.822329
12/1/2017 7:50,15.44,78.0,0.081,0.282,0.363,18938.40304,13458.11599,6390.396158
12/1/2017 8:00,15.45,77.9,0.083,1.624,1.65,19339.92395,13723.22798,6522.929172
12/1/2017 8:10,15.39,78.0,0.077,4.939,4.905,19850.95057,14157.71709,6638.17527
12/1/2017 8:20,15.41,77.8,0.081,15.56,14.72,20094.29658,14617.98098,6649.69988
12/1/2017 8:30,15.46,76.5,0.079,36.77,33.05,20647.90875,14894.13931,6620.888355
12/1/2017 8:40,15.61,76.1,0.083,77.0,67.06,20921.673,15475.91286,6678.511405
12/1/2017 8:50,15.7,75.3,0.08,92.1,71.7,21280.60837,15950.90519,6828.331333
12/1/2017 9:00,15.56,75.6,0.082,98.7,61.71,21822.05323,16337.52685,7001.20048
12/1/2017 9:10,15.63,75.1,0.083,128.4,60.09,22485.1711,16952.4394,7202.881152
12/1/2017 9:20,15.82,75.0,0.081,180.7,80.1,22929.27757,17335.37895,7369.987995
12/1/2017 9:30,15.99,73.7,0.082,178.1,76.6,23714.06844,17924.51672,7565.906363
12/1/2017 9:40,16.06,73.5,0.084,194.8,78.7,24602.28137,18138.07917,7692.677071
12/1/2017 9:50,16.28,73.1,0.081,237.0,71.5,25253.23194,18535.74716,7859.783914
12/1/2017 10:00,16.37,72.7,0.08,263.9,66.82,25739.92395,19062.28905,8136.37455
12/1/2017 10:10,16.5,73.3,0.084,291.1,68.45,25819.01141,19566.73826,8245.858343
12/1/2017 10:20,16.65,73.4,0.082,316.1,70.2,26092.77567,20001.22737,8355.342137
12/1/2017 10:30,16.78,71.8,0.078,333.2,69.62,26494.29658,20100.64437,8476.35054
12/1/2017 10:40,17.03,70.9,0.083,382.2,91.0,26877.56654,20303.16048,8626.170468
12/1/2017 10:50,17.54,67.62,0.079,466.4,153.8,27084.41065,20671.37159,8752.941176
12/1/2017 11:00,17.76,67.22,0.083,506.1,174.2,27437.26236,20958.57625,8781.752701
12/1/2017 11:10,17.79,67.28,0.084,500.9,161.8,27808.36502,21319.42314,8914.285714
12/1/2017 11:20,17.74,66.58,0.084,469.4,105.4,28015.20913,21286.28414,8943.097239
12/1/2017 11:30,17.81,66.22,0.085,479.9,100.9,28142.96578,21485.11813,9023.769508
12/1/2017 11:40,17.99,64.42,0.083,482.9,81.9,28775.6654,21864.37558,9058.343337
12/1/2017 11:50,18.62,60.81,0.084,505.0,96.8,28739.1635,21845.96502,9110.204082
12/1/2017 12:00,18.88,59.75,0.082,542.7,126.2,28556.65399,21949.06413,9127.490996
12/1/2017 12:10,19.03,59.48,0.084,533.0,110.9,28246.38783,21831.23658,9173.589436
12/1/2017 12:20,18.96,59.78,0.08,514.8,77.0,28106.46388,21643.44891,9173.589436
12/1/2017 12:30,18.91,60.58,0.083,512.1,70.0,27771.86312,21588.21724,9127.490996
12/1/2017 12:40,18.99,60.01,0.083,506.5,62.06,27796.19772,21573.4888,9219.687875
